date,spot,rate_us,rate_tw,forward_3m,forward_6m,forward_1y,fwd_point_3m,fwd_point_6m,fwd_point_1y
2021-02-08,27.97360038757324,0.07,1.125,27.90002694186706,27.82686503190443,27.681762084395093,-7.357344570617741,-14.673535566880958,-29.183830317814596
2021-02-09,27.88089942932129,0.07,1.125,27.80756979666829,27.73465033598166,27.59002824120822,-7.332963265299952,-14.624909333963032,-29.087118811306922
2021-02-10,27.853900909423828,0.08,1.125,27.78133668019267,27.709178341616006,27.56606579001371,-7.256422923115835,-14.472256780782189,-28.783511941011852
2021-02-11,27.96129989624023,0.08,1.125,27.888455874073642,27.816019307593514,27.67235494304793,-7.284402216658847,-14.528058864671678,-28.894495319229918
2021-02-12,27.943099975585938,0.08,1.125,27.87030336736035,27.797913949609615,27.654343095739335,-7.279660822558753,-14.518602597632224,-28.875687984660203
2021-02-15,28.01499938964844,0.08,1.125,27.94201547101414,27.869439790582273,27.72549951956505,-7.298391863429998,-14.555959906616778,-28.94998700833895
2021-02-16,27.993999481201172,0.08,1.125,27.921070270960332,27.84854899290854,27.704716618824357,-7.292921024084009,-14.545048829263152,-28.928286237681533
2021-02-17,28.040000915527344,0.08,1.125,27.966951863594087,27.894311414188742,27.750242686041794,-7.304905193325695,-14.56895013386017,-28.975822948554963
2021-02-18,27.918699264526367,0.08,1.125,27.84596622437322,27.773640019124603,27.63019453541457,-7.273304015314608,-14.505924540176451,-28.850472911179637
2021-02-19,27.86079978942871,0.08,1.125,27.78821758742197,27.7160413766011,27.57289337874932,-7.258220200674259,-14.475841282760982,-28.79064106793905
2021-02-22,27.907800674438477,0.08,1.125,27.83509602699743,27.762798055645245,27.619408568581484,-7.270464744104643,-14.500261879323162,-28.83921058569925
2021-02-23,27.80940055847168,0.08,1.125,27.736952260351135,27.664909204420205,27.52202529435694,-7.244829812054476,-14.449135405147473,-28.73752641147398
2021-02-24,27.850200653076172,0.07,1.125,27.776951761361627,27.70411258998608,27.559649734025534,-7.3248891714545294,-14.608806309009026,-29.05509190506379
2021-02-25,27.649999618530273,0.07,1.125,27.577277276124413,27.504961708784847,27.36153732337527,-7.272234240586073,-14.503790974542596,-28.846229515500355
2021-02-26,27.76499938964844,0.07,1.125,27.69197458601845,27.619358249282605,27.475337344100065,-7.30248036299912,-14.564114036583575,-28.96620455483756
2021-03-01,27.854999542236328,0.07,1.125,27.781738028949796,27.70888630660148,27.56439855813685,-7.3261513286531965,-14.611323563484646,-29.0600984099477
2021-03-02,27.819000244140625,0.07,1.125,27.7458334127101,27.67307584261139,27.528774827502122,-7.316683143052671,-14.592440152923558,-29.022541663850276
2021-03-03,27.739999771118164,0.07,1.125,27.667040719055763,27.594489766103724,27.45059853741206,-7.29590520624015,-14.551000501444022,-28.940123370610493
2021-03-04,27.719999313354492,0.07,1.125,27.64709286455277,27.574594220623165,27.430806737081667,-7.290644880172081,-14.540509273132685,-28.91925762728249
2021-03-05,27.812999725341797,0.07,1.125,27.73984867589278,27.66710679949849,27.52283690991301,-7.3151049449016625,-14.589292584330593,-29.01628154287863
2021-03-08,27.927499771118164,0.07,1.125,27.854047574774054,27.781006235960778,27.63614241874704,-7.345219634411038,-14.649353515738639,-29.13573523711257
2021-03-09,28.28300094604492,0.07,1.125,28.208613745052514,28.13464263157344,27.987934780427338,-7.43872009924047,-14.835831447147996,-29.506616561758037
2021-03-10,28.25200080871582,0.07,1.125,28.177695141272515,28.103805105281666,27.957258056150227,-7.430566744330491,-14.819570343415478,-29.474275256559324
2021-03-11,28.20199966430664,0.07,1.125,28.127825505015036,28.054066241580262,27.907778555324253,-7.417415929160498,-14.793342272637844,-29.422110898238785
2021-03-12,28.000999450683594,0.07,1.125,27.92735394262383,27.854120373391012,27.708875303138758,-7.364550805976222,-14.687907729258143,-29.212414754483618
2021-03-15,28.14570045471191,0.07,1.125,28.071674368131113,27.998062349157053,27.852066694714665,-7.402608658079757,-14.76381055548579,-29.36337599972454
2021-03-16,28.176700592041016,0.07,1.125,28.102592971911122,28.028899875448833,27.882743418991783,-7.41076201298938,-14.780071659218308,-29.395717304923252
2021-03-17,28.236499786376953,0.07,1.125,28.162234888216457,28.088385393463952,27.94191875028669,-7.426489816049653,-14.811439291300132,-29.45810360902641
2021-03-18,28.217599868774418,0.07,1.125,28.143384679340805,28.069584615267612,27.923216008585964,-7.421518943361249,-14.801525350680578,-29.438386018845364
2021-03-19,28.404699325561523,0.07,1.125,28.329992045316043,28.25570264295883,28.108363525428345,-7.470728024548023,-14.899668260269294,-29.63358001331784
2021-03-22,28.38610076904297,0.07,1.125,28.31144240491373,28.237201645058683,28.08995900082205,-7.465836412923821,-14.889912398428606,-29.61417682209202
2021-03-23,28.3085994720459,0.07,1.125,28.234144944297668,28.16010688065742,28.013266246404278,-7.445452774823025,-14.84925913884787,-29.533322564162034
2021-03-24,28.402999877929688,0.07,1.125,28.328297067406243,28.254012109769512,28.10668180750975,-7.4702810523444185,-14.898776816017545,-29.631807041993596
2021-03-25,28.48069953918457,0.07,1.125,28.40579237056172,28.331304197910043,28.183570856723854,-7.490716862285041,-14.939534127452703,-29.712868246071622
2021-03-26,28.50329971313477,0.07,1.125,28.428333103730324,28.353785822781226,28.205935251356202,-7.4966609404444995,-14.951389035354268,-29.736446177856735
2021-03-29,28.58550071716309,0.07,1.125,28.510317910664845,28.435555641928254,28.28727868248712,-7.518280649824405,-14.994507523483591,-29.822203467596964
2021-03-30,28.52750015258789,0.07,1.125,28.452469893539014,28.37785931897208,28.229883216508973,-7.50302590488765,-14.964083361580904,-29.761693607891715
2021-03-31,28.441099166870117,0.07,1.125,28.36629615129879,28.291911549114754,28.144383620555672,-7.4803015571326625,-14.918761775536282,-29.671554631444508
2021-04-01,28.374399185180664,0.07,1.125,28.299771597420325,28.225561441785437,28.078379495288296,-7.462758776033951,-14.88377433952266,-29.601968989236838
2021-04-02,28.461700439453125,0.07,1.125,28.386843240416354,28.312404757844064,28.16476996762496,-7.485719903677079,-14.929568160906115,-29.693047182816557
2021-04-05,28.530500411987305,0.07,1.125,28.455462261947673,28.38084384052853,28.232852175303528,-7.503815003963155,-14.965657145877387,-29.764823668377716
2021-04-06,28.38710021972656,0.07,1.125,28.31243922693924,28.23819585312961,28.090948024603573,-7.466099278731875,-14.890436659694828,-29.61521951229855
2021-04-07,28.431800842285156,0.07,1.125,28.35702228226369,28.282661998836502,28.135182301977505,-7.4778560021467655,-14.91388434486538,-29.661854030765156
2021-04-08,28.350400924682617,0.07,1.125,28.275836454815266,28.20168906402114,28.054631599831783,-7.456446986735088,-14.871186066147857,-29.576932485083418
2021-04-09,28.37070083618164,0.07,1.125,28.29608297545949,28.221882492454252,28.07471972980664,-7.461786072214949,-14.881834372738822,-29.598110637499886
2021-04-12,28.5,0.07,1.125,28.425042069180428,28.350503418272222,28.202669962917177,-7.495793081957203,-14.949658172777802,-29.73300370828227
2021-04-13,28.393600463867188,0.07,1.125,28.318922374769322,28.24466200027798,28.097380454083453,-7.467808909786555,-14.893846358920726,-29.622000978373464
2021-04-14,28.41370010375977,0.07,1.125,28.338969150542024,28.264656207628178,28.117270401812014,-7.473095321774537,-14.904389613159097,-29.642970194775486
2021-04-15,28.33370018005371,0.07,1.125,28.259179634862168,28.185075923049578,28.038105087940416,-7.452054519154316,-14.86242570041334,-29.559509211329527
2021-04-16,28.24530029296875,0.07,1.125,28.17101224857091,28.097139737050384,27.950627444424054,-7.4288044397839315,-14.81605559183663,-29.46728485446961
2021-04-19,28.2549991607666,0.07,1.125,28.180685607349066,28.106787729494467,27.96022512749482,-7.431355341753587,-14.821143127213432,-29.47740332717821
2021-04-20,28.12700080871582,0.07,1.125,28.053023904126984,27.97946079204363,27.83356213526024,-7.397690458883588,-14.754001667219185,-29.34386734555794
2021-04-21,28.025999069213867,0.07,1.125,27.952287809586515,27.87898885656989,27.733614109826764,-7.371125962735192,-14.701021264397696,-29.23849593871033
2021-04-22,27.979999542236328,0.07,1.125,27.906409266095324,27.833230619839515,27.688094479026837,-7.359027614100455,-14.676892239681294,-29.190506320949083
2021-04-23,28.08629989624023,0.07,1.125,28.012430039236715,27.93897337596412,27.793285840462396,-7.386985700351545,-14.732652027610982,-29.301405577783513
2021-04-26,28.031999588012695,0.07,1.125,27.958272546403833,27.88495789968279,27.739552027415872,-7.372704160886201,-14.70416883299066,-29.24475605968233
2021-04-27,27.808000564575195,0.07,1.125,27.734862663433088,27.662133861800175,27.517889903555396,-7.313790114210761,-14.586670277502023,-29.01106610197992
2021-04-28,27.897199630737305,0.07,1.125,27.823827126878335,27.750865034787388,27.60615838860699,-7.337250385896965,-14.633459594991649,-29.104124213031568
2021-04-29,27.78300094604492,0.07,1.125,27.7099287964704,27.637265378621294,27.49315109686739,-7.307214957451791,-14.57355674236247,-28.984984917752854
2021-04-30,27.766000747680664,0.07,1.125,27.692973310376072,27.620354354697184,27.47632825533156,-7.302743730459227,-14.56463929834797,-28.967249234910497
2021-05-03,27.846500396728516,0.07,1.125,27.773261237068684,27.70043174331125,27.555988081093915,-7.323915965983119,-14.60686534172666,-29.051231563460078
2021-05-04,27.923999786376953,0.07,1.125,27.850556795352638,27.777524610368864,27.63267894806172,-7.344299102431506,-14.647517600808868,-29.132083831523303
2021-05-05,27.893199920654297,0.06,1.125,27.819142562186247,27.74549944624536,27.59944211679277,-7.405735846804973,-14.770047440893563,-29.375780386152783
2021-05-06,27.885000228881836,0.06,1.125,27.81096464086374,27.737343173599005,27.591328780241447,-7.4035588018094955,-14.765705528283135,-29.367144864038863
2021-05-07,27.947999954223633,0.06,1.125,27.873797099873375,27.800009301886785,27.65366502269089,-7.420285435025775,-14.799065233684772,-29.43349315327417
2021-05-10,27.75279998779297,0.06,1.125,27.679115395740617,27.605842961132932,27.460520808687903,-7.368459205235212,-14.69570266600364,-29.227917910506562
2021-05-11,27.731300354003903,0.06,1.125,27.65767284418274,27.584457172514707,27.43924759873058,-7.36275098211614,-14.684318148919573,-29.20527552733212
2021-05-12,27.91699981689453,0.06,1.125,27.84287926892322,27.769173316931855,27.622991363940336,-7.412054797131162,-14.782649996267594,-29.400845295419487
2021-05-13,28.02400016784668,0.06,1.125,27.949595530442487,27.875607078082815,27.728864838514102,-7.44046374041929,-14.839308976386434,-29.513532933257736
2021-05-14,27.937000274658203,0.06,1.125,27.862826624817107,27.789067867983192,27.64278118647515,-7.417364984109653,-14.793240667501095,-29.421908818305198
2021-05-17,27.95989990234375,0.06,1.125,27.88566545324186,27.811846237230032,27.665439646264677,-7.423444910189048,-14.805366511371787,-29.446025607907345
2021-05-18,28.05419921875,0.06,1.125,27.979714401877533,27.905646218536354,27.758745847496908,-7.448481687246655,-14.85530002136457,-29.545337125309246
2021-05-19,27.965499877929688,0.06,1.125,27.891250560709384,27.8174165597445,27.670980645593517,-7.424931722030337,-14.808331818518639,-29.451923233617094
2021-05-20,27.890899658203125,0.06,1.125,27.81684840700715,27.74321136417709,27.597166079602516,-7.4051251195975,-14.7688294026036,-29.373357860060878
2021-05-21,27.95050048828125,0.06,1.125,27.87629099493125,27.802496595080406,27.65613922232308,-7.42094933500006,-14.800389320084406,-29.43612659581696
2021-05-24,27.948999404907227,0.06,1.125,27.8747938969827,27.801003460264706,27.654653947639225,-7.420550792452829,-14.799594464252053,-29.43454572680011
2021-05-25,28.01239967346191,0.06,1.125,27.938025835749883,27.86406801080318,27.717386514972542,-7.437383771202732,-14.833166265873032,-29.501315848936827
2021-05-26,27.820499420166016,0.06,1.125,27.746635083905556,27.673183910495524,27.527507263108145,-7.386433626045985,-14.731550967049145,-29.299215705787063
2021-05-27,27.667999267578125,0.06,1.125,27.594539824212664,27.521491278914503,27.37661316898756,-7.34594433654614,-14.65079886636218,-29.13860985905643
2021-05-28,27.78700065612793,0.06,1.125,27.71322526018209,27.63986252959579,27.494361291986753,-7.377539594584093,-14.71381265321412,-29.26393641411771
2021-05-31,27.6200008392334,0.06,1.125,27.546668833265723,27.47374701253963,27.329120237069898,-7.333200596767497,-14.625382669376918,-29.088060216350087
2021-06-01,27.516700744628903,0.06,1.125,27.44364300379243,27.37099391408556,27.226908049518592,-7.305774083647165,-14.57068305433431,-28.97926951103109
2021-06-02,27.58180046081543,0.05,1.125,27.507882266997097,27.434377537283417,27.28859467099712,-7.391819381833287,-14.742292353201236,-29.32057898183089
2021-06-03,27.54400062561035,0.05,1.125,27.47018373393685,27.39677973973077,27.25119666345924,-7.381689167350203,-14.722088587958027,-29.280396215111182
2021-06-04,27.62380027770996,0.05,1.125,27.54976952595293,27.47615286789747,27.330148012705877,-7.403075175703222,-14.764740981249247,-29.365226500408426
2021-06-07,27.535999298095703,0.05,1.125,27.462203849680733,27.388821178789538,27.243280393319903,-7.3795448414969655,-14.71781193061652,-29.271890477579987
2021-06-08,27.622800827026367,0.05,1.125,27.548772753759792,27.475158759212555,27.329159186590736,-7.402807326657523,-14.764206781381262,-29.36416404356308
2021-06-09,27.58690071105957,0.06,1.125,27.51365658701525,27.440822156641776,27.29636870357103,-7.324412404431868,-14.60785544177945,-29.053200748854024
2021-06-10,27.77949905395508,0.06,1.125,27.705743575008466,27.632400650014933,27.48693869309019,-7.375547894661594,-14.709840394014861,-29.256036086489345
2021-06-11,27.5575008392334,0.06,1.125,27.484334772810755,27.411577963440813,27.267278457094623,-7.316606642264389,-14.592287579258567,-29.02223821387757
2021-06-14,27.641000747680664,0.06,1.125,27.567612986268937,27.49463572196889,27.349898984553047,-7.338776141172687,-14.636502571177346,-29.110176312761737
2021-06-15,27.63680076599121,0.06,1.125,27.563424155668294,27.49045798008304,27.345743235056418,-7.33766103229172,-14.634278590817118,-29.105753093479336
2021-06-16,27.561199188232425,0.06,1.125,27.488023302572177,27.41525672888889,27.270937856855735,-7.317588566024824,-14.594245934353367,-29.026133137669063
2021-06-17,27.67799949645996,0.06,1.125,27.60451350215961,27.53143855444017,27.386508080254966,-7.3485994300352075,-14.65609420197893,-29.149141620499464
2021-06-18,27.684999465942383,0.06,1.125,27.61149488649401,27.53840145758326,27.393434329416014,-7.350457944837174,-14.659800835912407,-29.156513652636917
2021-06-21,27.7810001373291,0.06,1.125,27.70724067295701,27.633893784830626,27.48842396777404,-7.37594643720918,-14.71063524984757,-29.257616955506194
2021-06-22,27.947500228881836,0.06,1.125,27.87329870131871,27.799512222697825,27.653170560216726,-7.4201527563126035,-14.798800618401131,-29.432966866511023
2021-06-23,27.950300216674805,0.1,1.125,27.878878446099318,27.807856175794296,27.66699680285931,-7.142177057548693,-14.2444040880509,-28.330341381549573
2021-06-24,28.03470039367676,0.1,1.125,27.963062954216447,27.891826221378345,27.75054150217101,-7.163743946031431,-14.287417229841637,-28.41588915057507
2021-06-25,27.906099319458008,0.1,1.125,27.83479049601782,27.76388054107419,27.623243924625427,-7.13088234401873,-14.221877838381758,-28.28553948325805
2021-06-28,27.865800857543945,0.1,1.125,27.79459500929469,27.723787453546514,27.58335392672582,-7.120584824925658,-14.201340399743145,-28.2446930818125
2021-06-29,27.81599998474121,0.1,1.125,27.744921393318688,27.67424038258156,27.53405783409241,-7.107859142252337,-14.175960215965233,-28.194215064880268
2021-06-30,27.875900268554688,0.1,1.125,27.80466861314735,27.73383539459437,27.59335097040617,-7.123165540733822,-14.206487396031875,-28.254929814851693
2021-07-01,27.81800079345703,0.1,1.125,27.746917089341622,27.67623099450964,27.536038362670443,-7.108370411540932,-14.176979894739006,-28.196243078658867
2021-07-02,27.878999710083008,0.1,1.125,27.807760134631877,27.736919040336154,27.59641899608711,-7.123957545113058,-14.208066974685352,-28.258071399589824
2021-07-05,27.937999725341797,0.1,1.125,27.866609386373955,27.795618371862737,27.654820988941545,-7.139033896784142,-14.238135347905967,-28.317873640025226
2021-07-06,27.968799591064453,0.1,1.125,27.897330548793736,27.82626127120943,27.68530866813895,-7.146904227071715,-14.25383198550243,-28.349092292550182
2021-07-07,27.896900177001953,0.1,1.125,27.825614860251743,27.75472828051257,27.614138024404404,-7.128531675020966,-14.217189648938344,-28.276215259754878
2021-07-08,27.88159942626953,0.1,1.125,27.81035320772936,27.739505507502958,27.598992361627488,-7.124621854017121,-14.209391876657307,-28.260706464204333
2021-07-09,27.959999084472656,0.1,1.125,27.88855253025244,27.817505614930905,27.676597363220893,-7.1446554220216285,-14.249346954175124,-28.340172125176366
2021-07-12,27.951000213623047,0.1,1.125,27.87957665433613,27.808552605324902,27.66768970465925,-7.142355928691657,-14.244760829814496,-28.33105089637975
2021-07-13,27.959199905395508,0.1,1.125,27.88775539332812,27.81671050873656,27.675806284599158,-7.144451206738722,-14.248939665894866,-28.339362079634967
2021-07-14,28.01919937133789,0.1,1.125,27.947601541844286,27.87640419741311,27.73519759773471,-7.159782949360505,-14.27951739247817,-28.40017736031797
2021-07-15,27.96660041809082,0.1,1.125,27.89513699539579,27.824073305953874,27.68313178591734,-7.146342269502881,-14.252711213694624,-28.346863217348073
2021-07-16,27.87969970703125,0.1,1.125,27.80845834286869,27.73761546986676,27.59711189788705,-7.124136416256022,-14.208423716448948,-28.25878091442
2021-07-19,27.972000122070312,0.1,1.125,27.900522901440528,27.829445491243103,27.688476758657483,-7.1477220629784455,-14.255463082720965,-28.352336341282935
2021-07-20,28.077299118041992,0.1,1.125,28.005552825499784,27.93420784845346,27.792708447129822,-7.174629254220832,-14.309126958853113,-28.459067091216994
2021-07-21,27.999099731445312,0.1,1.125,27.927553262826475,27.85640699198114,27.7153016871958,-7.154646861883762,-14.269273946417371,-28.37980442495116
2021-07-22,27.961599349975582,0.1,1.125,27.890148706575832,27.819097724947735,27.678181408480153,-7.145064339974994,-14.250162502784747,-28.34179414954292
2021-07-23,27.99570083618164,0.1,1.125,27.924163052804673,27.853025418619993,27.71193724303369,-7.153778337696792,-14.267541756164803,-28.376359314794897
2021-07-26,28.018299102783203,0.1,1.125,27.946703573757706,27.875508516926878,27.734306454275384,-7.159552902549748,-14.279058585632498,-28.399264850781947
2021-07-27,28.047199249267575,0.1,1.125,27.975529871316812,27.904261378637372,27.76291366973235,-7.1669377950762225,-14.293787063020247,-28.42855795352257
2021-07-28,28.02389907836914,0.1,1.125,27.95228923965221,27.88107995317173,27.739849668674914,-7.160983871693105,-14.281912519740914,-28.404940969422654
2021-07-29,27.89900016784668,0.1,1.125,27.827709484962185,27.75681756910439,27.616216729804226,-7.129068288449503,-14.218259874229133,-28.27834380424541
2021-07-30,27.844999313354492,0.1,1.125,27.7738466195653,27.70309192095579,27.562763226371167,-7.115269378919109,-14.190739239870354,-28.22360869833247
2021-08-02,27.924100875854492,0.1,1.125,27.852746052799954,27.78179035554249,27.641063017780315,-7.1354823054537775,-14.231052031200164,-28.303785807417725
2021-08-03,27.920900344848633,0.1,1.125,27.849553700153162,27.778606135508817,27.637894927261783,-7.134664469547047,-14.229420933981629,-28.30054175868497
2021-08-04,27.85029983520508,0.09,1.125,27.7784392921588,27.706980703672766,27.565255975334253,-7.186054304628087,-14.331913153231568,-28.50438598708287
2021-08-05,27.71470069885254,0.09,1.125,27.643190034537636,27.57207936772358,27.43104467686675,-7.151066431490349,-14.26213311289608,-28.3656021985788
2021-08-06,27.72640037536621,0.09,1.125,27.654859523042106,27.58371883707657,27.442624608854427,-7.154085232410523,-14.268153828964003,-28.377576651178416
2021-08-09,27.82229995727539,0.09,1.125,27.750511660719997,27.679124914611478,27.53754267217497,-7.178829655539332,-14.317504266391268,-28.47572851004223
2021-08-10,27.785600662231445,0.09,1.125,27.71390705877763,27.64261447610138,27.50121898919896,-7.169360345381648,-14.298618613006653,-28.438167303248463
2021-08-11,27.826200485229492,0.1,1.125,27.75509582833361,27.6843888979213,27.54415494261035,-7.110465689588352,-14.181158730819377,-28.204554261914083
2021-08-12,27.791500091552734,0.1,1.125,27.720484105030224,27.649865349010327,27.509806271094472,-7.101598652251084,-14.163474254240782,-28.169382045826197
2021-08-13,27.796499252319336,0.1,1.125,27.72547049137542,27.65483903238831,27.51475476051585,-7.102876094391419,-14.166021993102618,-28.17444918034866
2021-08-16,27.808000564575195,0.1,1.125,27.736942414176468,27.666281730125522,27.526139495811883,-7.105815039872709,-14.171883444967293,-28.18610687633125
2021-08-17,27.78969955444336,0.1,1.125,27.71868816885706,27.648073988037865,27.50802398417582,-7.101138558629927,-14.16255664054944,-28.167557026753798
2021-08-18,27.89940071105957,0.1,1.125,27.828109004661723,27.757216071015634,27.616613213122992,-7.129170639784732,-14.218464004393638,-28.27874979365781
2021-08-19,27.842199325561523,0.1,1.125,27.77105378661805,27.700306202833364,27.559991619171402,-7.114553894347253,-14.189312272815968,-28.220770639012116
2021-08-20,28.01799964904785,0.1,1.125,27.94640488522043,27.875210589307517,27.73401003579421,-7.159476382742014,-14.278905974033407,-28.39896132536417
2021-08-23,27.97100067138672,0.1,1.125,27.89952600466644,27.828451134093136,27.68748743837637,-7.147466672027747,-14.254953729358277,-28.35132330103498
2021-08-24,27.901199340820312,0.1,1.125,27.82990303836013,27.759005534359947,27.61839361202584,-7.129630246018337,-14.219380646036583,-28.280572879447163
2021-08-25,27.89310073852539,0.09,1.125,27.82112975874508,27.749561351256908,27.60761881749326,-7.197097978031053,-14.35393872684827,-28.548192103212955
2021-08-26,27.884899139404297,0.09,1.125,27.812949321743254,27.741401958003262,27.599501160573308,-7.194981766104291,-14.349718140103462,-28.539797883098927
2021-08-27,27.91659927368164,0.09,1.125,27.844567661968924,27.772938961695264,27.630876848482522,-7.203161171271688,-14.366031198637685,-28.57224251991184
2021-08-30,27.87299919128418,0.09,1.125,27.801080078381762,27.729563247652216,27.587723006730613,-7.191911290241748,-14.343594363196388,-28.527618455356674
2021-08-31,27.72920036315918,0.09,1.125,27.657652286185986,27.5865044159827,27.445395939170353,-7.154807697319399,-14.269594717648104,-28.38044239888262
2021-09-01,27.568700790405273,0.08,1.125,27.496879556809823,27.42546005789577,27.28381285640306,-7.182123359545045,-14.32407325095042,-28.48879340022137
2021-09-02,27.671600341796875,0.08,1.125,27.599511037073462,27.527824966497047,27.385649070032443,-7.2089304723412795,-14.377537529982831,-28.595127176443214
2021-09-03,27.62660026550293,0.08,1.125,27.554628193761076,27.48305870041927,27.34111401306831,-7.197207174185394,-14.35415650836589,-28.548625243461956
2021-09-06,27.60700035095215,0.08,1.125,27.535079340377525,27.463560622590457,27.321716639043665,-7.192101057462352,-14.343972836169172,-28.52837119084839
2021-09-07,27.533100128173828,0.08,1.125,27.461371640460666,27.39004436865143,27.24858008234993,-7.172848771316254,-14.305575952239735,-28.45200458238999
2021-09-08,27.59119987487793,0.08,1.125,27.519320027276187,27.44784224221542,27.306079441065837,-7.18798476017426,-14.335763266251078,-28.512043381209295
2021-09-09,27.670700073242188,0.08,1.125,27.598613113874062,27.526929375534102,27.38475810462376,-7.208695936812504,-14.377069770808504,-28.594196861842747
2021-09-10,27.629600524902344,0.08,1.125,27.557620636965854,27.486043371149588,27.344083268551064,-7.197988793648946,-14.35571537527558,-28.551725635128022
2021-09-13,27.65049934387207,0.08,1.125,27.57846501089769,27.506833604583836,27.364766124447137,-7.203433297437911,-14.366573928823456,-28.57332194249338
2021-09-14,27.639400482177734,0.08,1.125,27.56739506365763,27.495792410063995,27.353781955563385,-7.200541852010289,-14.360807211373938,-28.561852661434983
2021-09-15,27.63559913635254,0.08,1.125,27.563603620995757,27.49201081517174,27.35001989187799,-7.199551535678239,-14.358832118080045,-28.557924447454752
2021-09-16,27.612699508666992,0.08,1.125,27.540763650800844,27.46923016877112,27.32735690311389,-7.193585786614776,-14.346933989587285,-28.534260555310098
2021-09-17,27.69300079345703,0.08,1.125,27.620855736855813,27.549114226251746,27.406828374874458,-7.214505660121873,-14.388656720528559,-28.61724185825736
2021-09-20,27.781999588012695,0.08,1.125,27.70962267415922,27.63765060320487,27.494907478549422,-7.237691385347489,-14.434898480782365,-28.709210946327346
2021-09-21,27.766000747680664,0.08,1.125,27.693665513573272,27.621734889227827,27.47907396615951,-7.2335234107391955,-14.426585845283668,-28.692678152115292
2021-09-22,27.718599319458008,0.08,1.125,27.646387574269266,27.574579748102714,27.432162372226028,-7.221174518874207,-14.401957135529386,-28.64369472319801
2021-09-23,27.70389938354492,0.08,1.125,27.631725934231596,27.559956189731096,27.41761434170754,-7.2173449313321925,-14.394319381382203,-28.628504183737746
2021-09-24,27.684999465942383,0.08,1.125,27.612875254183177,27.541154471824743,27.398909731040924,-7.212421175920625,-14.38449941176394,-28.608973490145928
2021-09-27,27.72699928283691,0.08,1.125,27.65476565429078,27.582936067172202,27.440475532522303,-7.223362854612958,-14.406321566470837,-28.652375031460764
2021-09-28,27.654199600219727,0.08,1.125,27.5821556274376,27.510514635236607,27.36842814328791,-7.204397278212582,-14.368496498311956,-28.57714569318155
2021-09-29,27.738100051879883,0.08,1.125,27.665837503910506,27.593979159130523,27.45146158904463,-7.226254796937681,-14.41208927493598,-28.663846283525274
2021-09-30,27.812400817871097,0.08,1.125,27.739944703555917,27.667893875150522,27.524994549839693,-7.245611431518029,-14.450694272057518,-28.7406268031404
2021-10-01,27.836599349975582,0.08,1.125,27.76408019429911,27.691966677156564,27.548943020475214,-7.251915567647416,-14.463267281901793,-28.765632950036846
2021-10-04,27.753999710083008,0.08,1.125,27.68169574075415,27.609796206306566,27.4671969442285,-7.2303969328856965,-14.420350377644198,-28.68027658545067
2021-10-05,27.882299423217773,0.08,1.125,27.809661210946626,27.7374293031568,27.594170840797375,-7.263821227114775,-14.487012006097189,-28.81285824203985
2021-10-06,27.871000289916992,0.08,1.125,27.79839151384229,27.726188877596478,27.582988469862965,-7.260877607470206,-14.481141232051442,-28.801182005402737
2021-10-07,27.951000213623047,0.08,1.125,27.878183023911017,27.805773139797136,27.66216169472825,-7.281718971202977,-14.522707382591094,-28.883851889479573
2021-10-08,27.9685001373291,0.08,1.125,27.89563735728919,27.823182137858577,27.679480778678826,-7.286278003991242,-14.531799947052448,-28.90193586502754
2021-10-11,28.049999237060547,0.08,1.125,27.976924137770478,27.904257786705152,27.760137687466198,-7.3075099290068835,-14.574145035539487,-28.986154959434884
2021-10-12,28.042999267578125,0.08,1.125,27.969942404419207,27.897294187480576,27.75321005388597,-7.305686315891791,-14.570508009754946,-28.978921369215627
2021-10-13,28.128700256347656,0.08,1.125,28.055420127290915,27.98254989330038,27.838025430460057,-7.328012905674086,-14.615036304727624,-29.06748258875993
2021-10-14,27.999500274658203,0.08,1.125,27.92655673389904,27.8540212054872,27.7101605684825,-7.294354075916232,-14.547906917100306,-28.93397061757028
2021-10-15,27.98889923095703,0.08,1.125,27.91598330775017,27.843475242410854,27.699669073267533,-7.291592320686036,-14.542398854617744,-28.923015768949867
2021-10-18,28.0,0.08,1.125,27.927055157369892,27.85451833436917,27.71065512978986,-7.294484263010759,-14.548166563082887,-28.93448702101402
2021-10-19,27.949199676513672,0.08,1.125,27.876387177512218,27.80398195787125,27.660379763910882,-7.281249900145426,-14.521771864242083,-28.881991260278994
2021-10-20,27.8262996673584,0.08,1.125,27.753807344136483,27.68172050936019,27.538749772155533,-7.249232322191546,-14.457915799820853,-28.7549895202865
2021-10-21,27.805999755859375,0.08,1.125,27.733560317417805,27.661526071608918,27.518659634772863,-7.24394384415703,-14.447368425045681,-28.734012108651186
2021-10-22,27.818500518798828,0.08,1.125,27.74602851370778,27.673961883412154,27.531031218011236,-7.247200509104701,-14.453863538667377,-28.746930078759192
2021-10-25,27.836999893188477,0.08,1.125,27.76447969402766,27.69236513923754,27.549339424576537,-7.2520199160816645,-14.463475395093539,-28.766046861193928
2021-10-26,27.80620002746582,0.08,1.125,27.73376006728208,27.6617253026494,27.518857836823525,-7.243996018373977,-14.44747248164191,-28.73421906422955
2021-10-27,27.796300888061523,0.08,1.125,27.723886716847996,27.651877596933993,27.50906099260516,-7.241417121352711,-14.442329112753072,-28.723989545636286
